Data,Otwarcie
2022-07-19,1664.93
2022-07-20,1688.47
2022-07-21,1697.09
2022-07-22,1677.44
2022-07-25,1699.55
2022-07-26,1677.62
2022-07-27,1658.09
2022-07-28,1661.43
2022-07-29,1674.05
2022-08-01,1723.75
2022-08-02,1728.07
2022-08-03,1702.13
2022-08-04,1690.68
2022-08-05,1685.3
2022-08-08,1660.93
2022-08-09,1695.54
2022-08-10,1683.41
2022-08-11,1705.23
2022-08-12,1721.18
2022-08-16,1739
2022-08-17,1736.13
2022-08-18,1683.89
2022-08-19,1685.24
2022-08-22,1669
2022-08-23,1638.03
2022-08-24,1655.38
2022-08-25,1633
2022-08-26,1635.66
2022-08-29,1585.54
2022-08-30,1578.24
2022-08-31,1540.93
2022-09-01,1522.52
2022-09-02,1477.24
2022-09-05,1496.88
2022-09-06,1495.62
2022-09-07,1445.54
2022-09-08,1481.93
2022-09-09,1487.5
2022-09-12,1545.64
2022-09-13,1569.03
2022-09-14,1511.59
2022-09-15,1533.17
2022-09-16,1526.02
2022-09-19,1498.57
2022-09-20,1532.86
2022-09-21,1495.76
2022-09-22,1498.1
2022-09-23,1518.03
2022-09-26,1446.43
2022-09-27,1443.23
2022-09-28,1434.99
2022-09-29,1446.35
2022-09-30,1390.12
2022-10-03,1379.8
2022-10-04,1404.22
2022-10-05,1449.73
2022-10-06,1431.68
2022-10-07,1414.41
2022-10-10,1400.27
2022-10-11,1377.66
2022-10-12,1389.02
2022-10-13,1378.57
2022-10-14,1383.1
2022-10-17,1400.06
2022-10-18,1416.66
2022-10-19,1430.17
2022-10-20,1399.59
2022-10-21,1421.96
2022-10-24,1421.4
2022-10-25,1438.79
2022-10-26,1447.28
2022-10-27,1489.37
2022-10-28,1498.03
2022-10-31,1511.96
2022-11-02,1545.19
2022-11-03,1553.61
2022-11-04,1569.01
2022-11-07,1605.03
2022-11-08,1616.98
2022-11-09,1643.42
2022-11-10,1637.91
2022-11-14,1697.88
2022-11-15,1750.6
2022-11-16,1747.81
2022-11-17,1744.07
2022-11-18,1709.68
2022-11-21,1706.43
2022-11-22,1687.07
2022-11-23,1724.5
2022-11-24,1724.66
2022-11-25,1752.36
2022-11-28,1748.68
2022-11-29,1740.55
2022-11-30,1741.22
2022-12-01,1754.83
2022-12-02,1765.02
2022-12-05,1738.95
2022-12-06,1741.86
2022-12-07,1730.5
2022-12-08,1735.17
2022-12-09,1730
2022-12-12,1729.82
2022-12-13,1758.54
2022-12-14,1785.11
2022-12-15,1778.9
2022-12-16,1746.54
2022-12-19,1739.9
2022-12-20,1732.8
